Country,Year,Sex,Age,Value
URY,2005,female,40-44,3793.0
URY,2005,female,45-49,2958.0
URY,2005,female,50-54,2299.0
URY,2005,female,55-59,2266.0
URY,2005,female,60-64,2708.0
URY,2005,female,65-69,2929.0
URY,2005,female,70-74,2765.0
URY,2005,female,75+,6904.0
URY,2005,male,0-4,1528.0
URY,2005,male,5-9,1708.0
URY,2005,male,10-14,1809.0
URY,2005,male, 15-19,1837.0
URY,2005,male,20-24,2147.0
URY,2005,male,25-29,2143.0
URY,2005,male,30-34,2321.0
URY,2005,male,35-39,2715.0
URY,2005,male,40-44,2808.0
URY,2005,male,45-49,2518.0
URY,2005,male,50-54,2029.0
URY,2005,male,55-59,2109.0
URY,2005,male,60-64,2459.0
URY,2005,male,65-69,2701.0
URY,2005,male,70-74,2435.0
URY,2005,male,75+,4391.0
URY,2005,total,0-4,3067.0
URY,2005,total,5-9,3262.0
URY,2005,total,10-14,3540.0
URY,2005,total, 15-19,3555.0
URY,2005,total,20-24,4335.0
URY,2005,total,25-29,4826.0
URY,2005,total,30-34,5335.0
URY,2005,total,35-39,6325.0
URY,2005,total,40-44,6601.0
URY,2005,total,45-49,5476.0
URY,2005,total,50-54,4328.0
URY,2005,total,55-59,4375.0
URY,2005,total,60-64,5167.0
URY,2005,total,65-69,5630.0
URY,2005,total,70-74,5200.0
URY,2005,total,75+,11295.0
URY,2010,female,0-4,2219.0
URY,2010,female,5-9,2013.0
URY,2010,female,10-14,1514.0
URY,2010,female, 15-19,1592.0
URY,2010,female,20-24,1663.0
URY,2010,female,25-29,1514.0
URY,2010,female,30-34,1481.0
URY,2010,female,35-39,1492.0
URY,2010,female,40-44,1676.0
URY,2010,female,45-49,1965.0
URY,2010,female,50-54,2087.0
URY,2010,female,55-59,2053.0
URY,2010,female,60-64,3587.0
URY,2010,female,65-69,4295.0
URY,2010,female,70-74,4221.0
URY,2010,female,75+,8396.0
URY,2010,male,0-4,2358.0
URY,2010,male,5-9,2134.0
URY,2010,male,10-14,1597.0
URY,2010,male, 15-19,1623.0
URY,2010,male,20-24,1571.0
URY,2010,male,25-29,1288.0
URY,2010,male,30-34,1151.0
URY,2010,male,35-39,1121.0
URY,2010,male,40-44,1291.0
URY,2010,male,45-49,1596.0
URY,2010,male,50-54,1788.0
URY,2010,male,55-59,1740.0
URY,2010,male,60-64,3076.0
URY,2010,male,65-69,3737.0
URY,2010,male,70-74,3502.0
URY,2010,male,75+,4962.0
URY,2010,total,0-4,4577.0
URY,2010,total,5-9,4147.0
URY,2010,total,10-14,3111.0
URY,2010,total, 15-19,3215.0
URY,2010,total,20-24,3234.0
URY,2010,total,25-29,2802.0
URY,2010,total,30-34,2632.0
URY,2010,total,35-39,2613.0
URY,2010,total,40-44,2967.0
URY,2010,total,45-49,3561.0
URY,2010,total,50-54,3875.0
URY,2010,total,55-59,3793.0
URY,2010,total,60-64,6663.0
URY,2010,total,65-69,8032.0
URY,2010,total,70-74,7723.0
URY,2010,total,75+,13358.0
URY,2015,female,0-4,2306.0
URY,2015,female,5-9,2149.0
URY,2015,female,10-14,1999.0
URY,2015,female, 15-19,1896.0
URY,2015,female,20-24,2553.0
URY,2015,female,25-29,2966.0
URY,2015,female,30-34,2701.0
URY,2015,female,35-39,2360.0
URY,2015,female,40-44,2101.0
URY,2015,female,45-49,2061.0
URY,2015,female,50-54,2060.0
URY,2015,female,55-59,2060.0
URY,2015,female,60-64,1898.0
URY,2015,female,65-69,3032.0
URY,2015,female,70-74,3634.0
URY,2015,female,75+,7381.0
URY,2015,male,0-4,2427.0
URY,2015,male,5-9,2254.0
URY,2015,male,10-14,2087.0
URY,2015,male, 15-19,1915.0
URY,2015,male,20-24,2387.0
URY,2015,male,25-29,2495.0
URY,2015,male,30-34,2074.0
URY,2015,male,35-39,1753.0
URY,2015,male,40-44,1600.0
URY,2015,male,45-49,1657.0
URY,2015,male,50-54,1747.0
URY,2015,male,55-59,1728.0
URY,2015,male,60-64,1612.0
URY,2015,male,65-69,2611.0
URY,2015,male,70-74,2985.0
URY,2015,male,75+,4310.0
URY,2015,total,0-4,4733.0
URY,2015,total,5-9,4403.0
URY,2015,total,10-14,4086.0
URY,2015,total, 15-19,3811.0
URY,2015,total,20-24,4940.0
URY,2015,total,25-29,5461.0
URY,2015,total,30-34,4775.0
URY,2015,total,35-39,4113.0
URY,2015,total,40-44,3701.0
URY,2015,total,45-49,3718.0
URY,2015,total,50-54,3807.0
URY,2015,total,55-59,3788.0
URY,2015,total,60-64,3510.0
URY,2015,total,65-69,5643.0
URY,2015,total,70-74,6619.0
URY,2015,total,75+,11691.0
URY,2020,female,0-4,4277.0
URY,2020,female,5-9,4149.0
URY,2020,female,10-14,3779.0
URY,2020,female, 15-19,3456.0
URY,2020,female,20-24,3541.0
URY,2020,female,25-29,4574.0
URY,2020,female,30-34,4738.0
URY,2020,female,35-39,4093.0
URY,2020,female,40-44,3439.0
URY,2020,female,45-49,2987.0
URY,2020,female,50-54,2635.0
URY,2020,female,55-59,2442.0
URY,2020,female,60-64,2062.0
URY,2020,female,65-69,1798.0
URY,2020,female,70-74,2702.0
URY,2020,female,75+,6658.0
URY,2020,male,0-4,4471.0
URY,2020,male,5-9,4354.0
URY,2020,male,10-14,3993.0
URY,2020,male, 15-19,3600.0
URY,2020,male,20-24,3351.0
URY,2020,male,25-29,4041.0
URY,2020,male,30-34,3942.0
URY,2020,male,35-39,3373.0
URY,2020,male,40-44,2941.0
URY,2020,male,45-49,2674.0
URY,2020,male,50-54,2446.0
URY,2020,male,55-59,2214.0
URY,2020,male,60-64,1787.0
URY,2020,male,65-69,1571.0
URY,2020,male,70-74,2238.0
URY,2020,male,75+,3941.0
URY,2020,total,0-4,8748.0
URY,2020,total,5-9,8503.0
URY,2020,total,10-14,7772.0
URY,2020,total, 15-19,7056.0
URY,2020,total,20-24,6892.0
URY,2020,total,25-29,8615.0
URY,2020,total,30-34,8680.0
URY,2020,total,35-39,7466.0
URY,2020,total,40-44,6380.0
URY,2020,total,45-49,5661.0
URY,2020,total,50-54,5081.0
URY,2020,total,55-59,4656.0
URY,2020,total,60-64,3849.0
URY,2020,total,65-69,3369.0
URY,2020,total,70-74,4940.0
URY,2020,total,75+,10599.0
USA,1990,female,0-4,151208.0
USA,1990,female,5-9,281268.0
USA,1990,female,10-14,417371.0
USA,1990,female, 15-19,639217.0
USA,1990,female,20-24,975715.0
USA,1990,female,25-29,1232561.0
USA,1990,female,30-34,1303539.0
USA,1990,female,35-39,1179498.0
USA,1990,female,40-44,1066612.0
USA,1990,female,45-49,863553.0
USA,1990,female,50-54,751500.0
USA,1990,female,55-59,622427.0
USA,1990,female,60-64,582412.0
USA,1990,female,65-69,433298.0
USA,1990,female,70-74,372568.0
USA,1990,female,75+,1005294.0
USA,1990,male,0-4,158341.0
USA,1990,male,5-9,295975.0
USA,1990,male,10-14,455552.0
USA,1990,male, 15-19,738516.0
USA,1990,male,20-24,1155413.0
USA,1990,male,25-29,1420981.0
USA,1990,male,30-34,1404076.0
USA,1990,male,35-39,1192283.0
USA,1990,male,40-44,1011752.0
USA,1990,male,45-49,773340.0
USA,1990,male,50-54,637836.0
USA,1990,male,55-59,493529.0
USA,1990,male,60-64,436771.0
USA,1990,male,65-69,311855.0
USA,1990,male,70-74,247069.0
USA,1990,male,75+,639696.0
USA,1990,total,0-4,309549.0
USA,1990,total,5-9,577243.0
USA,1990,total,10-14,872923.0
USA,1990,total, 15-19,1377733.0
USA,1990,total,20-24,2131128.0
USA,1990,total,25-29,2653542.0
USA,1990,total,30-34,2707615.0
USA,1990,total,35-39,2371781.0
USA,1990,total,40-44,2078364.0
USA,1990,total,45-49,1636893.0
USA,1990,total,50-54,1389336.0
USA,1990,total,55-59,1115956.0
USA,1990,total,60-64,1019183.0
USA,1990,total,65-69,745153.0
USA,1990,total,70-74,619637.0
USA,1990,total,75+,1644990.0
USA,1995,female,0-4,134285.0
USA,1995,female,5-9,353390.0
USA,1995,female,10-14,501178.0
USA,1995,female, 15-19,743682.0
USA,1995,female,20-24,1098801.0
USA,1995,female,25-29,1467992.0
USA,1995,female,30-34,1617718.0
USA,1995,female,35-39,1622057.0
USA,1995,female,40-44,1419029.0
USA,1995,female,45-49,1149855.0
USA,1995,female,50-54,1058912.0
USA,1995,female,55-59,806589.0
USA,1995,female,60-64,650588.0
USA,1995,female,65-69,463286.0
USA,1995,female,70-74,504147.0
USA,1995,female,75+,827385.0
USA,1995,male,0-4,134981.0
USA,1995,male,5-9,341890.0
USA,1995,male,10-14,499225.0
USA,1995,male, 15-19,793185.0
USA,1995,male,20-24,1262792.0
USA,1995,male,25-29,1710788.0
USA,1995,male,30-34,1792257.0
USA,1995,male,35-39,1677085.0
USA,1995,male,40-44,1382925.0
USA,1995,male,45-49,1071174.0
USA,1995,male,50-54,931483.0
USA,1995,male,55-59,699450.0
USA,1995,male,60-64,524714.0
USA,1995,male,65-69,354601.0
USA,1995,male,70-74,335644.0
USA,1995,male,75+,519965.0
USA,1995,total,0-4,269266.0
USA,1995,total,5-9,695280.0
USA,1995,total,10-14,1000403.0
USA,1995,total, 15-19,1536867.0
USA,1995,total,20-24,2361593.0
USA,1995,total,25-29,3178780.0
USA,1995,total,30-34,3409975.0
USA,1995,total,35-39,3299142.0
USA,1995,total,40-44,2801954.0
USA,1995,total,45-49,2221029.0
USA,1995,total,50-54,1990395.0
USA,1995,total,55-59,1506039.0
USA,1995,total,60-64,1175302.0
USA,1995,total,65-69,817887.0
USA,1995,total,70-74,839791.0
USA,1995,total,75+,1347350.0
USA,2000,female,0-4,221398.0
USA,2000,female,5-9,413742.0
USA,2000,female,10-14,611754.0
USA,2000,female, 15-19,903381.0
USA,2000,female,20-24,1405190.0
USA,2000,female,25-29,1790551.0
USA,2000,female,30-34,1937690.0
USA,2000,female,35-39,1949275.0
USA,2000,female,40-44,1747121.0
USA,2000,female,45-49,1445951.0
USA,2000,female,50-54,1211600.0
USA,2000,female,55-59,913475.0
USA,2000,female,60-64,805642.0
USA,2000,female,65-69,563020.0
USA,2000,female,70-74,588027.0
USA,2000,female,75+,995451.0
USA,2000,male,0-4,227148.0
USA,2000,male,5-9,428789.0
USA,2000,male,10-14,671656.0
USA,2000,male, 15-19,1044532.0
USA,2000,male,20-24,1654702.0
USA,2000,male,25-29,2037319.0
USA,2000,male,30-34,2097594.0
USA,2000,male,35-39,2043234.0
USA,2000,male,40-44,1765716.0
USA,2000,male,45-49,1398173.0
USA,2000,male,50-54,1101476.0
USA,2000,male,55-59,775959.0
USA,2000,male,60-64,636183.0
USA,2000,male,65-69,411859.0
USA,2000,male,70-74,390150.0
USA,2000,male,75+,626295.0
USA,2000,total,0-4,448546.0
USA,2000,total,5-9,842531.0
USA,2000,total,10-14,1283410.0
USA,2000,total, 15-19,1947913.0
USA,2000,total,20-24,3059892.0
USA,2000,total,25-29,3827870.0
USA,2000,total,30-34,4035284.0
USA,2000,total,35-39,3992509.0
USA,2000,total,40-44,3512837.0
USA,2000,total,45-49,2844124.0
USA,2000,total,50-54,2313076.0
USA,2000,total,55-59,1689434.0
USA,2000,total,60-64,1441825.0
USA,2000,total,65-69,974879.0
USA,2000,total,70-74,978177.0
USA,2000,total,75+,1621746.0
USA,2005,female,0-4,206616.0
USA,2005,female,5-9,514719.0
USA,2005,female,10-14,761058.0
USA,2005,female, 15-19,1085960.0
USA,2005,female,20-24,1341212.0
USA,2005,female,25-29,1908921.0
USA,2005,female,30-34,2065786.0
USA,2005,female,35-39,2078137.0
USA,2005,female,40-44,1862619.0
USA,2005,female,45-49,1744352.0
USA,2005,female,50-54,1461638.0
USA,2005,female,55-59,1137216.0
USA,2005,female,60-64,1002971.0
USA,2005,female,65-69,735916.0
USA,2005,female,70-74,653311.0
USA,2005,female,75+,1082983.0
USA,2005,male,0-4,215240.0
USA,2005,male,5-9,541596.0
USA,2005,male,10-14,848006.0
USA,2005,male, 15-19,1273862.0
USA,2005,male,20-24,1602095.0
USA,2005,male,25-29,2203761.0
USA,2005,male,30-34,2269742.0
USA,2005,male,35-39,2211434.0
USA,2005,male,40-44,1911589.0
USA,2005,male,45-49,1713416.0
USA,2005,male,50-54,1350503.0
USA,2005,male,55-59,982386.0
USA,2005,male,60-64,805975.0
USA,2005,male,65-69,548250.0
USA,2005,male,70-74,441924.0
USA,2005,male,75+,695099.0
USA,2005,total,0-4,421856.0
USA,2005,total,5-9,1056315.0
USA,2005,total,10-14,1609064.0
USA,2005,total, 15-19,2359822.0
USA,2005,total,20-24,2943307.0
USA,2005,total,25-29,4112682.0
USA,2005,total,30-34,4335528.0
USA,2005,total,35-39,4289571.0
USA,2005,total,40-44,3774208.0
USA,2005,total,45-49,3457768.0
USA,2005,total,50-54,2812141.0
USA,2005,total,55-59,2119602.0
USA,2005,total,60-64,1808946.0
USA,2005,total,65-69,1284166.0
USA,2005,total,70-74,1095235.0
USA,2005,total,75+,1778082.0
USA,2010,female,0-4,192251.0
USA,2010,female,5-9,515870.0
USA,2010,female,10-14,762760.0
USA,2010,female, 15-19,1088390.0
USA,2010,female,20-24,1417290.0
USA,2010,female,25-29,2023955.0
USA,2010,female,30-34,2190274.0
USA,2010,female,35-39,2203370.0
USA,2010,female,40-44,2222445.0
USA,2010,female,45-49,2081330.0
USA,2010,female,50-54,1804003.0
USA,2010,female,55-59,1517492.0
USA,2010,female,60-64,1338354.0
USA,2010,female,65-69,932654.0
USA,2010,female,70-74,827966.0
USA,2010,female,75+,1371070.0
USA,2010,male,0-4,196149.0
USA,2010,male,5-9,531673.0
USA,2010,male,10-14,832941.0
USA,2010,male, 15-19,1251834.0
USA,2010,male,20-24,1660256.0
USA,2010,male,25-29,2290699.0
USA,2010,male,30-34,2358170.0
USA,2010,male,35-39,2296860.0
USA,2010,male,40-44,2233508.0
USA,2010,male,45-49,2001022.0
USA,2010,male,50-54,1630329.0
USA,2010,male,55-59,1281136.0
USA,2010,male,60-64,1050098.0
USA,2010,male,65-69,677700.0
USA,2010,male,70-74,545467.0
USA,2010,male,75+,856327.0
USA,2010,total,0-4,388400.0
USA,2010,total,5-9,1047543.0
USA,2010,total,10-14,1595701.0
USA,2010,total, 15-19,2340224.0
USA,2010,total,20-24,3077546.0
USA,2010,total,25-29,4314654.0
USA,2010,total,30-34,4548444.0
USA,2010,total,35-39,4500230.0
USA,2010,total,40-44,4455953.0
USA,2010,total,45-49,4082352.0
USA,2010,total,50-54,3434332.0
USA,2010,total,55-59,2798628.0
USA,2010,total,60-64,2388452.0
USA,2010,total,65-69,1610354.0
USA,2010,total,70-74,1373433.0
USA,2010,total,75+,2227397.0
USA,2015,female,0-4,211163.0
USA,2015,female,5-9,327190.0
USA,2015,female,10-14,533462.0
USA,2015,female, 15-19,918281.0
USA,2015,female,20-24,1370459.0
USA,2015,female,25-29,1833311.0
USA,2015,female,30-34,2280089.0
USA,2015,female,35-39,2519602.0
USA,2015,female,40-44,2594251.0
USA,2015,female,45-49,2415439.0
USA,2015,female,50-54,2179353.0
USA,2015,female,55-59,1876625.0
USA,2015,female,60-64,1622262.0
USA,2015,female,65-69,1304196.0
USA,2015,female,70-74,953662.0
USA,2015,female,75+,1792659.0
USA,2015,male,0-4,222388.0
USA,2015,male,5-9,340722.0
USA,2015,male,10-14,523763.0
USA,2015,male, 15-19,943953.0
USA,2015,male,20-24,1532624.0
USA,2015,male,25-29,1969042.0
USA,2015,male,30-34,2355223.0
USA,2015,male,35-39,2502752.0
USA,2015,male,40-44,2520743.0
USA,2015,male,45-49,2331938.0
USA,2015,male,50-54,2100855.0
USA,2015,male,55-59,1754738.0
USA,2015,male,60-64,1418313.0
USA,2015,male,65-69,1076664.0
USA,2015,male,70-74,734747.0
USA,2015,male,75+,1118408.0
USA,2015,total,0-4,433551.0
USA,2015,total,5-9,667912.0
USA,2015,total,10-14,1057225.0
USA,2015,total, 15-19,1862234.0
USA,2015,total,20-24,2903083.0
USA,2015,total,25-29,3802353.0
USA,2015,total,30-34,4635312.0
USA,2015,total,35-39,5022354.0
USA,2015,total,40-44,5114994.0
USA,2015,total,45-49,4747377.0
USA,2015,total,50-54,4280208.0
USA,2015,total,55-59,3631363.0
USA,2015,total,60-64,3040575.0
USA,2015,total,65-69,2380860.0
USA,2015,total,70-74,1688409.0
USA,2015,total,75+,2911067.0
USA,2020,female,0-4,223457.0
USA,2020,female,5-9,346211.0
USA,2020,female,10-14,564256.0
USA,2020,female, 15-19,971580.0
USA,2020,female,20-24,1450860.0
USA,2020,female,25-29,1940305.0
USA,2020,female,30-34,2412509.0
USA,2020,female,35-39,2665242.0
USA,2020,female,40-44,2743818.0
USA,2020,female,45-49,2554592.0
USA,2020,female,50-54,2304883.0
USA,2020,female,55-59,1984343.0
USA,2020,female,60-64,1714698.0
USA,2020,female,65-69,1378070.0
USA,2020,female,70-74,1007317.0
USA,2020,female,75+,1891699.0
USA,2020,male,0-4,232176.0
USA,2020,male,5-9,355720.0
USA,2020,male,10-14,546818.0
USA,2020,male, 15-19,985505.0
USA,2020,male,20-24,1600089.0
USA,2020,male,25-29,2055718.0
USA,2020,male,30-34,2458899.0
USA,2020,male,35-39,2612922.0
USA,2020,male,40-44,2631704.0
USA,2020,male,45-49,2434589.0
USA,2020,male,50-54,2193334.0
USA,2020,male,55-59,1831981.0
USA,2020,male,60-64,1480746.0
USA,2020,male,65-69,1124057.0
USA,2020,male,70-74,767089.0
USA,2020,male,75+,1167649.0
USA,2020,total,0-4,455633.0
USA,2020,total,5-9,701931.0
USA,2020,total,10-14,1111074.0
USA,2020,total, 15-19,1957085.0
USA,2020,total,20-24,3050949.0
USA,2020,total,25-29,3996023.0
USA,2020,total,30-34,4871408.0
USA,2020,total,35-39,5278164.0
USA,2020,total,40-44,5375522.0
USA,2020,total,45-49,4989181.0
USA,2020,total,50-54,4498217.0
USA,2020,total,55-59,3816324.0
USA,2020,total,60-64,3195444.0
USA,2020,total,65-69,2502127.0
USA,2020,total,70-74,1774406.0
USA,2020,total,75+,3059348.0
UZB,1990,female,0-4,19100.0
UZB,1990,female,5-9,22708.0
UZB,1990,female,10-14,30290.0
UZB,1990,female, 15-19,38125.0
UZB,1990,female,20-24,42101.0
UZB,1990,female,25-29,49375.0
UZB,1990,female,30-34,61225.0
UZB,1990,female,35-39,75149.0
UZB,1990,female,40-44,81492.0
UZB,1990,female,45-49,75014.0
UZB,1990,female,50-54,65436.0
UZB,1990,female,55-59,62977.0
UZB,1990,female,60-64,71826.0
UZB,1990,female,65-69,71023.0
UZB,1990,female,70-74,79853.0
UZB,1990,female,75+,83688.0
UZB,1990,male,0-4,19262.0
UZB,1990,male,5-9,25073.0
UZB,1990,male,10-14,31935.0
UZB,1990,male, 15-19,37506.0
UZB,1990,male,20-24,38013.0
UZB,1990,male,25-29,41443.0
UZB,1990,male,30-34,49558.0
UZB,1990,male,35-39,60402.0
UZB,1990,male,40-44,65512.0
UZB,1990,male,45-49,59920.0
UZB,1990,male,50-54,51609.0
UZB,1990,male,55-59,47696.0
UZB,1990,male,60-64,50551.0
UZB,1990,male,65-69,46679.0
UZB,1990,male,70-74,45446.0
UZB,1990,male,75+,53013.0
UZB,1990,total,0-4,38362.0
UZB,1990,total,5-9,47781.0
UZB,1990,total,10-14,62225.0
UZB,1990,total, 15-19,75631.0
UZB,1990,total,20-24,80114.0
UZB,1990,total,25-29,90818.0
UZB,1990,total,30-34,110783.0
UZB,1990,total,35-39,135551.0
UZB,1990,total,40-44,147004.0
UZB,1990,total,45-49,134934.0
UZB,1990,total,50-54,117045.0
UZB,1990,total,55-59,110673.0
UZB,1990,total,60-64,122377.0
UZB,1990,total,65-69,117702.0
UZB,1990,total,70-74,125299.0
UZB,1990,total,75+,136701.0
UZB,1995,female,0-4,17580.0
UZB,1995,female,5-9,20956.0
UZB,1995,female,10-14,27957.0
UZB,1995,female, 15-19,35191.0
UZB,1995,female,20-24,38866.0
UZB,1995,female,25-29,45583.0
UZB,1995,female,30-34,56519.0
UZB,1995,female,35-39,69369.0
UZB,1995,female,40-44,75229.0
UZB,1995,female,45-49,69260.0
UZB,1995,female,50-54,60424.0
UZB,1995,female,55-59,58153.0
UZB,1995,female,60-64,66320.0
UZB,1995,female,65-69,65577.0
UZB,1995,female,70-74,70822.0
UZB,1995,female,75+,77281.0
UZB,1995,male,0-4,17523.0
UZB,1995,male,5-9,22765.0
UZB,1995,male,10-14,28981.0
UZB,1995,male, 15-19,34015.0
UZB,1995,male,20-24,34442.0
UZB,1995,male,25-29,37519.0
UZB,1995,male,30-34,44852.0
UZB,1995,male,35-39,54666.0
UZB,1995,male,40-44,59286.0
UZB,1995,male,45-49,54211.0
UZB,1995,male,50-54,46677.0
UZB,1995,male,55-59,43118.0
UZB,1995,male,60-64,45661.0
UZB,1995,male,65-69,42126.0
UZB,1995,male,70-74,43832.0
UZB,1995,male,75+,47816.0
UZB,1995,total,0-4,35103.0
UZB,1995,total,5-9,43721.0
UZB,1995,total,10-14,56938.0
UZB,1995,total, 15-19,69206.0
UZB,1995,total,20-24,73308.0
UZB,1995,total,25-29,83102.0
UZB,1995,total,30-34,101371.0
UZB,1995,total,35-39,124035.0
UZB,1995,total,40-44,134515.0
UZB,1995,total,45-49,123471.0
UZB,1995,total,50-54,107101.0
UZB,1995,total,55-59,101271.0
UZB,1995,total,60-64,111981.0
UZB,1995,total,65-69,107703.0
UZB,1995,total,70-74,114654.0
UZB,1995,total,75+,125097.0
UZB,2000,female,0-4,10930.0
UZB,2000,female,5-9,19204.0
UZB,2000,female,10-14,22616.0
UZB,2000,female, 15-19,27644.0
UZB,2000,female,20-24,35970.0
UZB,2000,female,25-29,43395.0
UZB,2000,female,30-34,47710.0
UZB,2000,female,35-39,55928.0
UZB,2000,female,40-44,61713.0
UZB,2000,female,45-49,66384.0
UZB,2000,female,50-54,64301.0
UZB,2000,female,55-59,61377.0
UZB,2000,female,60-64,63319.0
UZB,2000,female,65-69,67472.0
UZB,2000,female,70-74,72863.0
UZB,2000,female,75+,79509.0
UZB,2000,male,0-4,10936.0
UZB,2000,male,5-9,20787.0
UZB,2000,male,10-14,23360.0
UZB,2000,male, 15-19,26622.0
UZB,2000,male,20-24,31757.0
UZB,2000,male,25-29,35580.0
UZB,2000,male,30-34,37703.0
UZB,2000,male,35-39,43880.0
UZB,2000,male,40-44,48427.0
UZB,2000,male,45-49,51755.0
UZB,2000,male,50-54,49491.0
UZB,2000,male,55-59,45341.0
UZB,2000,male,60-64,43430.0
UZB,2000,male,65-69,43173.0
UZB,2000,male,70-74,44920.0
UZB,2000,male,75+,49001.0
UZB,2000,total,0-4,21866.0
UZB,2000,total,5-9,39991.0
UZB,2000,total,10-14,45976.0
UZB,2000,total, 15-19,54266.0
UZB,2000,total,20-24,67727.0
UZB,2000,total,25-29,78975.0
UZB,2000,total,30-34,85413.0
UZB,2000,total,35-39,99808.0
UZB,2000,total,40-44,110140.0
UZB,2000,total,45-49,118139.0
UZB,2000,total,50-54,113792.0
UZB,2000,total,55-59,106718.0
UZB,2000,total,60-64,106749.0
UZB,2000,total,65-69,110645.0
UZB,2000,total,70-74,117783.0
UZB,2000,total,75+,128510.0
UZB,2005,female,0-4,9492.0
UZB,2005,female,5-9,15606.0
UZB,2005,female,10-14,19969.0
UZB,2005,female, 15-19,24625.0
UZB,2005,female,20-24,31439.0
UZB,2005,female,25-29,38364.0
UZB,2005,female,30-34,43689.0
UZB,2005,female,35-39,49594.0
UZB,2005,female,40-44,55037.0
UZB,2005,female,45-49,58422.0
UZB,2005,female,50-54,59573.0
UZB,2005,female,55-59,58638.0
UZB,2005,female,60-64,60804.0
UZB,2005,female,65-69,65492.0
UZB,2005,female,70-74,71490.0
UZB,2005,female,75+,78008.0
UZB,2005,male,0-4,9488.0
UZB,2005,male,5-9,17730.0
UZB,2005,male,10-14,21546.0
UZB,2005,male, 15-19,24779.0
UZB,2005,male,20-24,29265.0
UZB,2005,male,25-29,33627.0
UZB,2005,male,30-34,37130.0
UZB,2005,male,35-39,41770.0
UZB,2005,male,40-44,46114.0
UZB,2005,male,45-49,48609.0
UZB,2005,male,50-54,48635.0
UZB,2005,male,55-59,46653.0
UZB,2005,male,60-64,44451.0
UZB,2005,male,65-69,44517.0
UZB,2005,male,70-74,45615.0
UZB,2005,male,75+,49761.0
UZB,2005,total,0-4,18980.0
UZB,2005,total,5-9,33336.0
UZB,2005,total,10-14,41515.0
UZB,2005,total, 15-19,49404.0
UZB,2005,total,20-24,60704.0
UZB,2005,total,25-29,71991.0
UZB,2005,total,30-34,80819.0
UZB,2005,total,35-39,91364.0
UZB,2005,total,40-44,101151.0
UZB,2005,total,45-49,107031.0
UZB,2005,total,50-54,108208.0
UZB,2005,total,55-59,105291.0
UZB,2005,total,60-64,105255.0
UZB,2005,total,65-69,110009.0
UZB,2005,total,70-74,117105.0
UZB,2005,total,75+,127769.0
UZB,2010,female,0-4,7859.0
UZB,2010,female,5-9,12231.0
UZB,2010,female,10-14,16851.0
UZB,2010,female, 15-19,21042.0
UZB,2010,female,20-24,26268.0
UZB,2010,female,25-29,32517.0
UZB,2010,female,30-34,38520.0
UZB,2010,female,35-39,42208.0
UZB,2010,female,40-44,47095.0
UZB,2010,female,45-49,49276.0
UZB,2010,female,50-54,53293.0
UZB,2010,female,55-59,54226.0
UZB,2010,female,60-64,56585.0
UZB,2010,female,65-69,61601.0
UZB,2010,female,70-74,67998.0
UZB,2010,female,75+,74200.0
UZB,2010,male,0-4,7882.0
UZB,2010,male,5-9,13939.0
UZB,2010,male,10-14,19306.0
UZB,2010,male, 15-19,22404.0
UZB,2010,male,20-24,26135.0
UZB,2010,male,25-29,30884.0
UZB,2010,male,30-34,35681.0
UZB,2010,male,35-39,38647.0
UZB,2010,male,40-44,42756.0
UZB,2010,male,45-49,44310.0
UZB,2010,male,50-54,46584.0
UZB,2010,male,55-59,46693.0
UZB,2010,male,60-64,44237.0
UZB,2010,male,65-69,44636.0
UZB,2010,male,70-74,45093.0
UZB,2010,male,75+,49192.0
UZB,2010,total,0-4,15741.0
UZB,2010,total,5-9,26170.0
UZB,2010,total,10-14,36157.0
UZB,2010,total, 15-19,43446.0
UZB,2010,total,20-24,52403.0
UZB,2010,total,25-29,63401.0
UZB,2010,total,30-34,74201.0
UZB,2010,total,35-39,80855.0
UZB,2010,total,40-44,89851.0
UZB,2010,total,45-49,93586.0
UZB,2010,total,50-54,99877.0
UZB,2010,total,55-59,100919.0
UZB,2010,total,60-64,100822.0
UZB,2010,total,65-69,106237.0
UZB,2010,total,70-74,113091.0
UZB,2010,total,75+,123392.0
UZB,2015,female,0-4,7557.0
UZB,2015,female,5-9,10873.0
UZB,2015,female,10-14,15021.0
UZB,2015,female, 15-19,19156.0
UZB,2015,female,20-24,23930.0
UZB,2015,female,25-29,29661.0
UZB,2015,female,30-34,35390.0
UZB,2015,female,35-39,39308.0
UZB,2015,female,40-44,43747.0
UZB,2015,female,45-49,46292.0
UZB,2015,female,50-54,49792.0
UZB,2015,female,55-59,51221.0
UZB,2015,female,60-64,53501.0
UZB,2015,female,65-69,60477.0
UZB,2015,female,70-74,66577.0
UZB,2015,female,75+,72649.0
UZB,2015,male,0-4,7587.0
UZB,2015,male,5-9,12403.0
UZB,2015,male,10-14,17856.0
UZB,2015,male, 15-19,21236.0
UZB,2015,male,20-24,24805.0
UZB,2015,male,25-29,29271.0
UZB,2015,male,30-34,33955.0
UZB,2015,male,35-39,37203.0
UZB,2015,male,40-44,41035.0
UZB,2015,male,45-49,43024.0
UZB,2015,male,50-54,45164.0
UZB,2015,male,55-59,45673.0
UZB,2015,male,60-64,43558.0
UZB,2015,male,65-69,45740.0
UZB,2015,male,70-74,46493.0
UZB,2015,male,75+,50718.0
UZB,2015,total,0-4,15144.0
