Country,Year,Type,Category,Displacements,latitude,longitude,event_start,event_end,disp_start,disp_end
BRA,2022,Disaster,Storm,279,-19.67791,-40.387749,2022-12-01,2022-12-31,2022-12-01,2022-12-31
BRA,2022,Disaster,Storm,896,-13.4464,-42.433159,2022-12-01,2022-12-31,2022-12-01,2022-12-31
MYS,2022,Disaster,Flood,28,2.38358,102.159409,2022-12-01,2022-12-02,2022-12-01,2022-12-02
IDN,2022,Disaster,Flood,62,-6.29626,106.711891,2022-12-01,2022-12-01,2022-12-01,2022-12-01
IDN,2022,Disaster,Flood,272,1.76972,101.912437,2022-12-01,2022-12-01,2022-12-01,2022-12-01
USA,2022,Disaster,Extreme Temperature,6,38.285061,-122.421257,2022-12-01,2022-12-02,2022-12-01,2022-12-01
COD,2022,Conflict,Conflict,35000,1.75833,30.55583,2022-01-01,2022-12-31,2022-12-01,2022-12-01
CAF,2022,Conflict,Conflict,2,5.477435,23.4364855,2022-01-01,2022-12-31,2022-12-01,2022-12-01
PHL,2022,Conflict,Conflict,474,6.45941,124.322159,2022-11-30,2022-11-30,2022-11-30,2022-11-30
ITA,2022,Disaster,Mass Movement,9,39.49894,16.40239,2022-11-30,2022-11-01,2022-11-30,2022-11-30
IDN,2022,Disaster,Flood,200,-6.75341,111.040001,2022-11-30,2022-12-03,2022-11-30,2022-11-30
BDI,2022,Disaster,Storm,194,-3.7967,30.15554,2022-11-29,2022-11-29,2022-11-29,2022-11-29
SSD,2022,Conflict,Conflict,40900,10.024978333333335,32.271829833333335,2022-01-01,2022-12-31,2022-11-28,2022-12-08
MMR,2022,Disaster,Storm,4,17.03269,95.685127,2022-11-28,2022-11-28,2022-11-28,2022-11-28
PHL,2022,Conflict,Conflict,468,10.41667,123.0,2022-11-28,2022-11-28,2022-11-28,2022-11-28
USA,2022,Disaster,Volcanic activity,56,19.587271,-155.426895,2022-11-27,2022-12-11,2022-11-27,2022-11-29
ITA,2022,Disaster,Mass Movement,15,38.989429,16.525999,2022-11-27,2022-11-28,2022-11-27,2022-11-28
LKA,2022,Disaster,Mass Movement,42,6.7683,80.957573,2022-11-27,2022-11-27,2022-11-27,2022-11-27
MEX,2022,Conflict,Conflict,496,22.71059,-103.001472,2022-11-27,2022-11-27,2022-11-27,2022-11-27
ITA,2022,Disaster,Mass Movement,431,40.740162,13.90974,2022-11-26,2022-12-05,2022-11-26,2022-12-02
GTM,2022,Disaster,Mass Movement,27,15.73756,-90.074097,2022-11-26,2022-11-30,2022-11-26,2022-11-30
TTO,2022,Disaster,Flood,40,10.48549,-61.2842042,2022-11-26,2022-11-30,2022-11-26,2022-11-30
GTM,2022,Disaster,Flood,3064,15.73756,-90.074097,2022-11-26,2022-11-30,2022-11-26,2022-11-30
COL,2022,Conflict,Conflict,624,1.49964,-78.42958566666668,2022-01-01,2022-12-31,2022-11-25,2022-12-07
COD,2022,Disaster,Storm,6500,-4.26968,28.88063,2022-11-21,2022-12-05,2022-11-25,2022-12-05
ETH,2022,Conflict,Conflict,350000,6.95227,40.416779,2022-01-01,2022-12-31,2022-11-25,2022-11-29
AGO,2022,Disaster,Flood,1181,-9.00168,13.14878,2022-11-25,2022-11-26,2022-11-25,2022-11-26
MMR,2022,Disaster,Mass Movement,4,17.03269,95.685127,2022-11-25,2022-11-25,2022-11-25,2022-11-25
PHL,2022,Disaster,Flood,322,7.22039,124.863899,2022-11-25,2022-11-25,2022-11-25,2022-11-25
RUS,2022,Conflict,Conflict,3,50.45739,37.095589,2022-01-01,2022-12-31,2022-11-25,2022-11-25
RUS,2022,Conflict,Conflict,40,50.339512,36.493591,2022-01-01,2022-12-31,2022-11-25,2022-11-25
IDN,2022,Disaster,Flood,100,-1.04262,119.674469,2022-11-24,2022-11-25,2022-11-24,2022-11-25
IND,2022,Disaster,Flood,165,27.60103,88.45414,2022-11-24,2022-11-24,2022-11-24,2022-11-24
TUR,2022,Disaster,Earthquake,858,40.850228666666666,30.986243,2022-11-23,2022-11-24,2022-11-23,2022-11-23
PHL,2022,Disaster,Storm,30,8.01611,124.04528,2022-11-23,2022-11-23,2022-11-23,2022-11-23
MMR,2022,Disaster,Mass Movement,21,16.95681,95.535744,2022-11-23,2022-11-23,2022-11-23,2022-11-23
MEX,2022,Disaster,Storm,17,17.95079,-92.483124,2022-11-22,2022-11-24,2022-11-22,2022-11-24
COD,2022,Disaster,Storm,11,-3.39341,28.31061,2022-11-21,2022-12-05,2022-11-22,2022-11-22
COD,2022,Conflict,Conflict,530,-6.03696,23.11293,2022-01-01,2022-12-31,2022-11-22,2022-11-22
COD,2022,Conflict,Conflict,2800,1.2948666666666668,29.875536333333333,2022-01-01,2022-12-31,2022-11-22,2022-11-22
SLB,2022,Disaster,Earthquake,11,-9.66995,160.076263,2022-11-22,2022-11-22,2022-11-22,2022-11-22
IDN,2022,Disaster,Earthquake,61908,-6.8241,107.137398,2022-11-21,2022-11-21,2022-11-21,2022-11-21
IDN,2022,Disaster,Flood,204,3.82905,98.248268,2022-11-21,2022-11-21,2022-11-21,2022-11-21
PHL,2022,Disaster,Flood,61,11.08055,122.75135,2022-11-21,2022-11-21,2022-11-21,2022-11-21
BDI,2022,Disaster,Storm,207,-3.78045,30.23522,2022-11-21,2022-11-21,2022-11-21,2022-11-21
XKX,2022,Disaster,Flood,36,42.6213,21.056351,2022-11-21,2022-11-21,2022-11-21,2022-11-21
SDN,2022,Conflict,Conflict,1910,11.75228,28.204599,2022-01-01,2022-12-31,2022-11-20,2022-11-28
ALB,2022,Disaster,Flood,318,42.117720000000006,19.460235,2022-11-19,2022-11-22,2022-11-20,2022-11-21
SDN,2022,Conflict,Conflict,1910,12.69216,28.4221,2022-11-20,2022-11-20,2022-11-20,2022-11-20
SRB,2022,Disaster,Flood,1,43.331539,20.62241,2022-11-20,2022-11-21,2022-11-20,2022-11-20
SDN,2022,Conflict,Conflict,5265,12.69216,28.4221,2022-11-20,2022-11-20,2022-11-20,2022-11-20
PHL,2022,Conflict,Conflict,1565,6.86115,124.444679,2022-11-20,2022-11-20,2022-11-20,2022-11-20
USA,2022,Disaster,Wildfire,12,37.18037,-79.976791,2022-11-20,2022-11-20,2022-11-20,2022-11-20
USA,2022,Disaster,Wildfire,5,19.20244,-155.477356,2022-11-20,2022-11-22,2022-11-20,2022-11-20
COD,2022,Conflict,Conflict,6119,-6.1373999999999995,22.909005,2022-01-01,2022-12-31,2022-11-20,2022-11-20
PHL,2022,Disaster,Storm,44,10.71022,122.562622,2022-11-19,2022-11-19,2022-11-19,2022-12-02
COL,2022,Conflict,Conflict,191,0.91601,-75.89659866666666,2022-01-01,2022-12-31,2022-11-19,2022-12-01
USA,2022,Disaster,Storm,100,42.768372,-78.667572,2022-11-17,2022-11-21,2022-11-19,2022-11-19
MMR,2022,Disaster,Mass Movement,63,16.95681,95.535744,2022-11-19,2022-11-19,2022-11-19,2022-11-19
IDN,2022,Disaster,Flood,392,5.08274,96.592117,2022-11-19,2022-11-19,2022-11-19,2022-11-19
COD,2022,Conflict,Conflict,107000,2.579895,30.907954,2022-01-01,2022-12-31,2022-11-18,2022-12-28
COD,2022,Conflict,Conflict,6200,1.75833,30.55583,2022-01-01,2022-12-31,2022-11-18,2022-12-28
IDN,2022,Disaster,Flood,172,-7.55747,110.091743,2022-11-18,2022-11-18,2022-11-18,2022-11-20
IDN,2022,Disaster,Flood,409,-3.54593,118.960739,2022-11-18,2022-11-18,2022-11-18,2022-11-20
IDN,2022,Disaster,Flood,238,3.64276,98.676064,2022-11-18,2022-11-18,2022-11-18,2022-11-18
IDN,2022,Disaster,Flood,1545,-5.1343,119.41243,2022-11-18,2022-11-18,2022-11-18,2022-11-18
IDN,2022,Disaster,Flood,206,-7.268885,109.9395985,2022-11-18,2022-11-18,2022-11-18,2022-11-18
PAN,2022,Disaster,Flood,92,7.84328,-80.758774,2022-11-18,2022-11-18,2022-11-18,2022-11-18
IDN,2022,Disaster,Flood,10,4.99119,97.158737,2022-11-18,2022-11-18,2022-11-18,2022-11-18
COD,2022,Conflict,Conflict,7750,2.202535,30.396060000000002,2022-01-01,2022-12-31,2022-11-18,2022-11-18
IDN,2022,Disaster,Flood,321,-7.38949,109.358711,2022-11-18,2022-11-18,2022-11-18,2022-11-18
PAN,2022,Disaster,Flood,169,7.58073,-80.229881,2022-11-18,2022-11-18,2022-11-18,2022-11-18
MMR,2022,Disaster,Mass Movement,44,17.10837,95.14444,2022-11-18,2022-11-18,2022-11-18,2022-11-18
IDN,2022,Disaster,Flood,31,-5.49315,119.577148,2022-11-18,2022-11-18,2022-11-18,2022-11-18
IDN,2022,Disaster,Flood,27,-2.67574,118.88858,2022-11-18,2022-11-18,2022-11-18,2022-11-18
USA,2022,Disaster,Wildfire,10,46.03157,-123.680809,2022-11-18,2022-11-21,2022-11-18,2022-11-18
MYS,2022,Disaster,Flood,44,4.47817,101.377602,2022-11-17,2022-11-18,2022-11-17,2022-11-18
IDN,2022,Disaster,Mass Movement,4,-7.032,110.916977,2022-11-17,2022-11-17,2022-11-17,2022-11-17
USA,2022,Disaster,Wildfire,100,48.359211,-124.610809,2022-11-17,2022-11-18,2022-11-17,2022-11-17
DEU,2022,Disaster,Storm,2,49.430321,7.07539,2022-11-17,2022-11-17,2022-11-17,2022-11-17
IND,2022,Disaster,Mass Movement,5,31.929239,77.182854,2022-11-17,2022-11-17,2022-11-17,2022-11-17
RUS,2022,Conflict,Conflict,3,50.409149,36.894009,2022-01-01,2022-12-31,2022-11-17,2022-11-17
CMR,2022,Conflict,Conflict,4300,6.01092,10.131245714285715,2022-01-01,2022-12-31,2022-11-16,2022-11-30
PHL,2022,Disaster,Flood,2420,6.59408,124.538139,2022-11-16,2022-11-20,2022-11-16,2022-11-20
PHL,2022,Disaster,Flood,2793,6.61097,125.429871,2022-11-16,2022-11-20,2022-11-16,2022-11-20
MYS,2022,Disaster,Flood,89,5.70576,100.999451,2022-11-16,2022-11-18,2022-11-16,2022-11-18
SDN,2022,Disaster,Flood,550,18.80525,36.830509,2022-11-16,2022-11-16,2022-11-16,2022-11-16
IDN,2022,Disaster,Flood,70,3.593,99.158173,2022-11-16,2022-11-16,2022-11-16,2022-11-16
SSD,2022,Conflict,Conflict,9100,10.197659999999999,32.592459,2022-01-01,2022-12-31,2022-11-15,2022-12-07
COL,2022,Conflict,Conflict,442,2.3310699999999995,-77.93221075,2022-01-01,2022-12-31,2022-11-15,2022-11-22
MYS,2022,Disaster,Flood,16,2.24633,102.229439,2022-11-15,2022-11-16,2022-11-15,2022-11-16
COD,2022,Conflict,Conflict,11,1.45283,29.87483,2022-01-01,2022-12-31,2022-11-15,2022-11-16
COD,2022,Disaster,Storm,64,-5.94602,29.19672,2022-11-04,2022-11-04,2022-11-15,2022-11-15
COD,2022,Disaster,Storm,150,1.91525,30.503839,2022-11-15,2022-11-15,2022-11-15,2022-11-15
SDN,2022,Disaster,Flood,1000,18.851789,37.89893,2022-11-15,2022-11-15,2022-11-15,2022-11-15
IDN,2022,Disaster,Flood,3225,3.55649,99.628448,2022-11-15,2022-11-15,2022-11-15,2022-11-15
RUS,2022,Conflict,Conflict,3,50.456741,35.591518,2022-01-01,2022-12-31,2022-11-15,2022-11-15
MMR,2022,Disaster,Mass Movement,4,17.05761,95.187737,2022-11-15,2022-11-15,2022-11-15,2022-11-15
MYS,2022,Disaster,Flood,53,5.03458,100.498459,2022-11-14,2022-11-23,2022-11-14,2022-11-23
MYS,2022,Disaster,Flood,245,2.26699,102.539963,2022-11-14,2022-11-22,2022-11-14,2022-11-22
MYS,2022,Disaster,Flood,10,6.3644,100.392647,2022-11-14,2022-11-15,2022-11-14,2022-11-15
MYS,2022,Disaster,Flood,98,1.51339,103.694168,2022-11-14,2022-11-14,2022-11-14,2022-11-14
IND,2022,Disaster,Flood,169461,10.71677,78.540237,2022-11-11,2022-11-30,2022-11-13,2022-11-19
MYS,2022,Disaster,Flood,17,1.48751,103.387863,2022-11-13,2022-11-16,2022-11-13,2022-11-16
LKA,2022,Disaster,Flood,18,7.78803,79.827248,2022-11-13,2022-11-13,2022-11-13,2022-11-15
ITA,2022,Disaster,Earthquake,30,43.894039,12.88441,2022-11-09,2022-11-14,2022-11-13,2022-11-13
VEN,2022,Disaster,Flood,1550,8.88349,-71.240799,2022-04-01,2022-12-31,2022-11-13,2022-11-13
IDN,2022,Disaster,Flood,23,-4.56516,103.982193,2022-11-13,2022-11-13,2022-11-13,2022-11-13
IDN,2022,Disaster,Flood,5,-7.45409,109.116859,2022-11-13,2022-11-13,2022-11-13,2022-11-13
MYS,2022,Disaster,Flood,194,1.65694,103.605881,2022-11-12,2022-11-14,2022-11-12,2022-11-18
MYS,2022,Disaster,Flood,34,2.03224,103.319092,2022-11-12,2022-11-18,2022-11-12,2022-11-18
MYS,2022,Disaster,Flood,192,5.4065,100.255913,2022-11-12,2022-11-16,2022-11-12,2022-11-16
MMR,2022,Conflict,Conflict,10000,17.855841,97.019302,2022-01-01,2022-12-31,2022-11-12,2022-11-15
IDN,2022,Disaster,Flood,100,-6.29626,106.711891,2022-11-12,2022-11-14,2022-11-12,2022-11-14
VNM,2022,Disaster,Mass Movement,9,13.20092,109.238388,2022-11-12,2022-11-12,2022-11-12,2022-11-12
MYS,2022,Disaster,Flood,21,5.20696,100.608749,2022-11-11,2022-11-16,2022-11-11,2022-11-16
MYS,2022,Disaster,Flood,267,5.40288,100.640083,2022-11-11,2022-11-16,2022-11-11,2022-11-16
MYS,2022,Disaster,Flood,28,5.72294,102.039452,2022-11-11,2022-11-13,2022-11-11,2022-11-13
MYS,2022,Disaster,Flood,210,5.4065,100.255913,2022-11-11,2022-11-13,2022-11-11,2022-11-13
UGA,2022,Disaster,Mass Movement,84,1.00203,34.197868,2022-11-11,2022-11-11,2022-11-11,2022-11-11
COL,2022,Conflict,Conflict,137,4.9721275,-76.7920495,2022-01-01,2022-12-31,2022-11-11,2022-11-11
LKA,2022,Disaster,Flood,46,9.8241,80.236183,2022-11-11,2022-11-11,2022-11-11,2022-11-11
BDI,2022,Disaster,Storm,13,-4.27617,29.77383,2022-11-10,2022-11-10,2022-11-10,2022-11-10
COD,2022,Conflict,Conflict,90,1.45283,29.87483,2022-01-01,2022-12-31,2022-11-09,2022-11-15
ITA,2022,Disaster,Earthquake,102,43.480122,13.21879,2022-11-09,2022-11-14,2022-11-09,2022-11-14
USA,2022,Disaster,Storm,1250,29.18701333333333,-81.32954933333332,2022-11-09,2022-11-11,2022-11-09,2022-11-11
CMR,2022,Conflict,Conflict,1273,12.04074,14.83975,2022-01-01,2022-12-31,2022-11-09,2022-11-10
NPL,2022,Disaster,Earthquake,3918,29.18791,80.86235,2022-11-08,2022-11-09,2022-11-09,2022-11-09
COD,2022,Conflict,Conflict,11,-0.46224,29.027345,2022-01-01,2022-12-31,2022-11-09,2022-11-09
USA,2022,Disaster,Wildfire,15,38.039509,-81.096458,2022-11-09,2022-11-16,2022-11-09,2022-11-09
USA,2022,Disaster,Storm,112000,26.643379,-80.433578,2022-11-09,2022-11-11,2022-11-09,2022-11-09
BDI,2022,Disaster,Storm,11,-3.76701,29.689409,2022-11-06,2022-11-06,2022-11-09,2022-11-09
ITA,2022,Disaster,Earthquake,9,43.894039,12.88441,2022-11-09,2022-11-14,2022-11-09,2022-11-09
MYS,2022,Disaster,Flood,175,3.44833,102.417572,2022-11-08,2022-11-18,2022-11-08,2022-11-18
IDN,2022,Disaster,Flood,39,-5.47821,105.008629,2022-11-08,2022-11-10,2022-11-08,2022-11-10
PSE,2022,Disaster,Flood,224,31.507721,34.460739,2022-11-08,2022-11-09,2022-11-08,2022-11-09
PHL,2022,Conflict,Conflict,4000,6.59086,121.897507,2022-11-08,2022-11-08,2022-11-08,2022-11-08
PHL,2022,Disaster,Flood,131,11.62028,124.381668,2022-11-07,2022-11-07,2022-11-07,2022-11-12
COD,2022,Conflict,Conflict,60008,-0.8364433333333333,28.543784,2022-01-01,2022-12-31,2022-11-07,2022-11-12
IDN,2022,Disaster,Flood,77,3.55649,99.628448,2022-11-07,2022-11-10,2022-11-07,2022-11-10
IDN,2022,Disaster,Flood,586,-2.91124,103.917198,2022-11-07,2022-11-07,2022-11-07,2022-11-08
CMR,2022,Disaster,Flood,296,12.227,14.77635,2022-08-15,2022-12-31,2022-11-07,2022-11-08
CMR,2022,Disaster,Flood,680,12.04074,14.83975,2022-08-15,2022-12-31,2022-11-07,2022-11-08
USA,2022,Disaster,Storm,62,34.159599,-117.950859,2022-11-07,2022-11-08,2022-11-07,2022-11-07
USA,2022,Disaster,Wildfire,2,37.70134,-83.929764,2022-11-07,2022-11-09,2022-11-07,2022-11-07
BDI,2022,Disaster,Storm,46,-3.39369,30.15493,2022-11-07,2022-11-07,2022-11-07,2022-11-07
USA,2022,Disaster,Wildfire,15,41.383411,-72.856583,2022-11-07,2022-11-07,2022-11-07,2022-11-07
COD,2022,Conflict,Conflict,11,-3.8306750000000003,15.993970000000001,2022-01-01,2022-12-31,2022-11-07,2022-11-07
MYS,2022,Disaster,Flood,2229,6.01955,102.067963,2022-11-06,2022-11-22,2022-11-06,2022-11-22
SYR,2022,Conflict,Conflict,10,35.856022,36.570721,2022-01-01,2022-12-31,2022-11-06,2022-11-07
PYF,2022,Disaster,Mass Movement,2,-14.81809,-138.81868,2022-11-06,2022-11-06,2022-11-06,2022-11-06
IDN,2022,Disaster,Flood,365,0.90699,108.988968,2022-11-06,2022-11-06,2022-11-06,2022-11-06
LCA,2022,Disaster,Flood,560,14.046603333333332,-60.961103,2022-11-06,2022-11-06,2022-11-06,2022-11-06
COL,2022,Disaster,Flood,35,10.74305,-75.133278,2022-03-01,2022-12-31,2022-11-06,2022-11-06
IDN,2022,Disaster,Storm,4,-5.03477,122.886337,2022-11-06,2022-11-06,2022-11-06,2022-11-06
IDN,2022,Disaster,Storm,19,-6.75341,111.040001,2022-11-06,2022-11-06,2022-11-06,2022-11-06
MYS,2022,Disaster,Flood,343,4.4819,101.038498,2022-11-05,2022-11-25,2022-11-05,2022-11-25
IDN,2022,Disaster,Flood,27,-6.8241,107.137398,2022-11-05,2022-11-10,2022-11-05,2022-11-10
IDN,2022,Disaster,Flood,43,-7.66869,109.651947,2022-11-05,2022-11-10,2022-11-05,2022-11-10
PER,2022,Disaster,Wildfire,98,-13.69692,-74.292,2022-11-05,2022-11-07,2022-11-05,2022-11-07
USA,2022,Disaster,Storm,159,33.902531,-94.828194,2022-11-04,2022-11-05,2022-11-05,2022-11-05
MYS,2022,Disaster,Flood,6,3.49007,103.3937,2022-11-05,2022-11-05,2022-11-05,2022-11-05
IDN,2022,Disaster,Flood,200,1.40135,124.958054,2022-11-05,2022-11-05,2022-11-05,2022-11-05
USA,2022,Disaster,Storm,149,42.007252,-87.940353,2022-11-05,2022-11-05,2022-11-05,2022-11-05
LKA,2022,Disaster,Storm,21,7.52061,80.677567,2022-11-04,2022-11-05,2022-11-04,2022-11-05
LKA,2022,Disaster,Storm,48,7.62298,80.606331,2022-11-04,2022-11-05,2022-11-04,2022-11-05
ISR,2022,Conflict,Conflict,77,30.67396,34.880199,2022-01-01,2022-12-31,2022-11-04,2022-11-04
MYS,2022,Disaster,Flood,574,3.79126,101.853493,2022-11-03,2022-11-28,2022-11-03,2022-11-28
IDN,2022,Disaster,Flood,93,-8.04908,111.709099,2022-10-31,2022-11-03,2022-11-03,2022-11-06
IDN,2022,Disaster,Flood,4,-7.32625,108.220123,2022-11-03,2022-11-04,2022-11-03,2022-11-04
MYS,2022,Disaster,Flood,19,4.18699,102.054428,2022-11-03,2022-11-04,2022-11-03,2022-11-04
GTM,2022,Disaster,Storm,422,15.73756,-90.074097,2022-10-31,2022-11-05,2022-11-03,2022-11-04
IND,2022,Disaster,Flood,72,27.144489,80.774071,2022-11-03,2022-11-03,2022-11-03,2022-11-03
GTM,2022,Disaster,Storm,143,15.73756,-90.074097,2022-10-31,2022-11-05,2022-11-03,2022-11-03
IDN,2022,Disaster,Flood,143,-8.2095,114.373718,2022-11-03,2022-11-03,2022-11-03,2022-11-03
RUS,2022,Conflict,Conflict,56,50.708012,37.583759,2022-01-01,2022-12-31,2022-11-03,2022-11-03
IDN,2022,Disaster,Flood,92,-7.73603,109.006844,2022-11-03,2022-11-03,2022-11-03,2022-11-03
MYS,2022,Disaster,Flood,57,2.5124,102.813744,2022-11-02,2022-11-27,2022-11-02,2022-11-27
UGA,2022,Disaster,Storm,45,0.579685,34.134779,2022-11-02,2022-11-20,2022-11-02,2022-11-20
MMR,2022,Conflict,Conflict,3000,22.117229,95.233551,2022-01-01,2022-12-31,2022-11-02,2022-11-09
HKG,2022,Disaster,Storm,104,22.349239,114.185783,2022-10-27,2022-11-03,2022-11-02,2022-11-03
IDN,2022,Disaster,Flood,386,2.46347,99.722878,2022-11-02,2022-11-03,2022-11-02,2022-11-03
PHL,2022,Disaster,Storm,274,10.15779,125.585182,2022-11-02,2022-11-03,2022-11-02,2022-11-03
MYS,2022,Disaster,Flood,46,1.73314,103.901512,2022-11-02,2022-11-03,2022-11-02,2022-11-03
IDN,2022,Disaster,Flood,680,3.82905,98.248268,2022-11-02,2022-11-02,2022-11-02,2022-11-02
BLZ,2022,Disaster,Storm,5001,17.208309,-88.240608,2022-10-31,2022-11-05,2022-11-02,2022-11-02
UGA,2022,Conflict,Conflict,56,-0.7141,31.44631,2022-01-01,2022-12-31,2022-11-02,2022-11-02
USA,2022,Disaster,Wildfire,100,42.128502,-95.574867,2022-11-02,2022-11-02,2022-11-02,2022-11-02
IDN,2022,Disaster,Flood,18,-6.5963,106.797241,2022-11-02,2022-11-02,2022-11-02,2022-11-02
UGA,2022,Disaster,Storm,127,0.99241,32.859241,2022-11-02,2022-11-02,2022-11-02,2022-11-02
COD,2022,Conflict,Conflict,11,-4.268625,18.378836,2022-01-01,2022-12-31,2022-11-02,2022-11-02
COD,2022,Conflict,Conflict,6350,-4.829265,26.944029999999998,2022-01-01,2022-12-31,2022-11-02,2022-11-02
COD,2022,Conflict,Conflict,6083,-4.829265,26.944029999999998,2022-01-01,2022-12-31,2022-11-02,2022-11-02
HTI,2022,Conflict,Conflict,4938,18.485371,-72.37545,2022-04-18,2022-12-31,2022-11-01,2022-12-31
HTI,2022,Conflict,Conflict,255,18.485371,-72.37545,2022-04-18,2022-12-31,2022-11-01,2022-12-31
GTM,2022,Disaster,Extreme Temperature,66,15.73756,-90.074097,2022-11-01,2022-12-31,2022-11-01,2022-12-09
COD,2022,Disaster,Storm,1855,0.77954,24.269091,2022-11-01,2022-11-30,2022-11-01,2022-11-30
COD,2022,Conflict,Conflict,9000,1.91525,30.503839,2022-01-01,2022-12-31,2022-11-01,2022-11-30
COD,2022,Conflict,Conflict,26200,-7.170435,28.585124999999998,2022-01-01,2022-12-31,2022-11-01,2022-11-30
BRA,2022,Disaster,Wildfire,2,-5.2171,-39.356869,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,249,-13.4464,-42.433159,2022-11-01,2022-11-30,2022-11-01,2022-11-30
PER,2022,Disaster,Storm,266,-10.27540076923077,-74.90815799999999,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Flood,250,-27.689091,-49.745529,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,10,-19.67791,-40.387749,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,353,-18.577129,-45.18446,2022-11-01,2022-11-30,2022-11-01,2022-11-30
PER,2022,Disaster,Wildfire,19,-14.578325,-71.4662935,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,20,-20.62137,-54.789059,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,38,-12.69299,-55.362221,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,62,-8.37503,-37.786121,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,33,-24.61854,-51.81411,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,25,-22.222059,-42.565479,2022-11-01,2022-11-30,2022-11-01,2022-11-30
PSE,2022,Conflict,Conflict,109,31.94697,35.273869,2022-01-01,2022-12-31,2022-11-01,2022-11-30
PER,2022,Disaster,Earthquake,11,-15.95938,-72.444351,2022-11-01,2022-11-30,2022-11-01,2022-11-30
CAF,2022,Conflict,Conflict,104,6.9959,15.63883,2022-01-01,2022-12-31,2022-11-01,2022-11-30
CMR,2022,Conflict,Conflict,19300,11.323825,14.321570000000001,2022-01-01,2022-12-31,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,278,-27.689091,-49.745529,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Flood,115,-22.222059,-42.565479,2022-11-01,2022-11-30,2022-11-01,2022-11-30
CAF,2022,Conflict,Conflict,361,5.04213,21.21093,2022-01-01,2022-12-31,2022-11-01,2022-11-30
CAF,2022,Conflict,Conflict,531,7.30398,18.29109,2022-01-01,2022-12-31,2022-11-01,2022-11-30
CAF,2022,Conflict,Conflict,2956,5.922893333333334,20.64459366666667,2022-01-01,2022-12-31,2022-11-01,2022-11-30
CAF,2022,Conflict,Conflict,4000,5.72759,19.1448,2022-01-01,2022-12-31,2022-11-01,2022-11-30
CAF,2022,Conflict,Conflict,7707,5.599530000000001,23.193402333333335,2022-01-01,2022-12-31,2022-11-01,2022-11-30
BRA,2022,Disaster,Flood,8,-19.67791,-40.387749,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,7,-10.54175,-37.097591,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,9,-22.632681,-49.07806,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Extreme Temperature,3,-19.67791,-40.387749,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,75,-18.577129,-45.18446,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Flood,5,-18.577129,-45.18446,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Mass Movement,7,-18.577129,-45.18446,2022-11-01,2022-11-30,2022-11-01,2022-11-30
HND,2022,Disaster,Flood,8,14.84862,-86.472672,2022-11-01,2022-11-30,2022-11-01,2022-11-30
BRA,2022,Disaster,Mass Movement,18,-13.4464,-42.433159,2022-11-01,2022-11-30,2022-11-01,2022-11-30
SSD,2022,Conflict,Conflict,3600,4.86526,31.377069,2022-01-01,2022-12-31,2022-11-01,2022-11-30
BRA,2022,Disaster,Storm,21,-15.94817,-50.26046,2022-11-01,2022-11-30,2022-11-01,2022-11-30
UGA,2022,Disaster,Flood,41,0.31771,32.581348,2022-11-01,2022-11-30,2022-11-01,2022-11-17
