Country,Year,Sex,Age,Value
TUR,1995,total,5-9,60191.0
TUR,1995,total,10-14,104031.6
TUR,1995,total, 15-19,160611.2
TUR,1995,total,20-24,228754.5
TUR,1995,total,25-29,283495.4
TUR,1995,total,30-34,314376.7
TUR,1995,total,35-39,311512.9
TUR,1995,total,40-44,288063.3
TUR,1995,total,45-49,237642.4
TUR,1995,total,50-54,199495.2
TUR,1995,total,55-59,160665.4
TUR,1995,total,60-64,134575.9
TUR,1995,total,65-69,93813.6
TUR,1995,total,70-74,73932.9
TUR,1995,total,75+,91652.6
TUR,2000,female,0-4,14737.6
TUR,2000,female,5-9,28228.6
TUR,2000,female,10-14,45836.2
TUR,2000,female, 15-19,72541.6
TUR,2000,female,20-24,100946.1
TUR,2000,female,25-29,127146.7
TUR,2000,female,30-34,140688.5
TUR,2000,female,35-39,139011.3
TUR,2000,female,40-44,132929.8
TUR,2000,female,45-49,114513.1
TUR,2000,female,50-54,102971.7
TUR,2000,female,55-59,83849.6
TUR,2000,female,60-64,75242.5
TUR,2000,female,65-69,47491.3
TUR,2000,female,70-74,37778.3
TUR,2000,female,75+,58328.0
TUR,2000,male,0-4,17777.6
TUR,2000,male,5-9,33619.2
TUR,2000,male,10-14,55184.4
TUR,2000,male, 15-19,85516.8
TUR,2000,male,20-24,113339.6
TUR,2000,male,25-29,140007.2
TUR,2000,male,30-34,160060.7
TUR,2000,male,35-39,165313.1
TUR,2000,male,40-44,159898.8
TUR,2000,male,45-49,135039.0
TUR,2000,male,50-54,120586.3
TUR,2000,male,55-59,98510.6
TUR,2000,male,60-64,87196.6
TUR,2000,male,65-69,58243.4
TUR,2000,male,70-74,45928.8
TUR,2000,male,75+,48871.0
TUR,2000,total,0-4,32397.5
TUR,2000,total,5-9,61621.1
TUR,2000,total,10-14,100727.6
TUR,2000,total, 15-19,157976.2
TUR,2000,total,20-24,214676.1
TUR,2000,total,25-29,267790.6
TUR,2000,total,30-34,300979.7
TUR,2000,total,35-39,303954.1
TUR,2000,total,40-44,292437.5
TUR,2000,total,45-49,249537.0
TUR,2000,total,50-54,223699.2
TUR,2000,total,55-59,182420.5
TUR,2000,total,60-64,162503.0
TUR,2000,total,65-69,105362.1
TUR,2000,total,70-74,83320.8
TUR,2000,total,75+,107930.9
TUR,2005,female,0-4,11064.6
TUR,2005,female,5-9,22238.6
TUR,2005,female,10-14,34799.3
TUR,2005,female, 15-19,59424.0
TUR,2005,female,20-24,91805.1
TUR,2005,female,25-29,114933.4
TUR,2005,female,30-34,125433.8
TUR,2005,female,35-39,125892.3
TUR,2005,female,40-44,120147.7
TUR,2005,female,45-49,105551.5
TUR,2005,female,50-54,101770.0
TUR,2005,female,55-59,82014.3
TUR,2005,female,60-64,62466.6
TUR,2005,female,65-69,48720.1
TUR,2005,female,70-74,38329.9
TUR,2005,female,75+,58518.7
TUR,2005,male,0-4,13240.2
TUR,2005,male,5-9,26364.6
TUR,2005,male,10-14,42736.4
TUR,2005,male, 15-19,71354.2
TUR,2005,male,20-24,98241.5
TUR,2005,male,25-29,124536.4
TUR,2005,male,30-34,142667.4
TUR,2005,male,35-39,147617.9
TUR,2005,male,40-44,150870.8
TUR,2005,male,45-49,127055.8
TUR,2005,male,50-54,106496.2
TUR,2005,male,55-59,99390.6
TUR,2005,male,60-64,76408.5
TUR,2005,male,65-69,55926.3
TUR,2005,male,70-74,44082.6
TUR,2005,male,75+,47205.6
TUR,2005,total,0-4,24165.7
TUR,2005,total,5-9,48406.1
TUR,2005,total,10-14,77174.9
TUR,2005,total, 15-19,130453.8
TUR,2005,total,20-24,190594.4
TUR,2005,total,25-29,240141.6
TUR,2005,total,30-34,268367.8
TUR,2005,total,35-39,273395.0
TUR,2005,total,40-44,270081.9
TUR,2005,total,45-49,232207.0
TUR,2005,total,50-54,209134.2
TUR,2005,total,55-59,180896.4
TUR,2005,total,60-64,138349.4
TUR,2005,total,65-69,104508.3
TUR,2005,total,70-74,82295.2
TUR,2005,total,75+,107133.3
TUR,2010,female,0-4,7472.8
TUR,2010,female,5-9,16341.7
TUR,2010,female,10-14,25328.9
TUR,2010,female, 15-19,41687.9
TUR,2010,female,20-24,84261.6
TUR,2010,female,25-29,119237.7
TUR,2010,female,30-34,131672.3
TUR,2010,female,35-39,139025.4
TUR,2010,female,40-44,131195.9
TUR,2010,female,45-49,124272.6
TUR,2010,female,50-54,111132.1
TUR,2010,female,55-59,99666.4
TUR,2010,female,60-64,76967.6
TUR,2010,female,65-69,56372.0
TUR,2010,female,70-74,43876.2
TUR,2010,female,75+,67669.9
TUR,2010,male,0-4,10322.7
TUR,2010,male,5-9,20757.1
TUR,2010,male,10-14,31513.8
TUR,2010,male, 15-19,52699.0
TUR,2010,male,20-24,94892.0
TUR,2010,male,25-29,123998.1
TUR,2010,male,30-34,140281.2
TUR,2010,male,35-39,152033.8
TUR,2010,male,40-44,156659.1
TUR,2010,male,45-49,153583.2
TUR,2010,male,50-54,126175.8
TUR,2010,male,55-59,104114.7
TUR,2010,male,60-64,91367.0
TUR,2010,male,65-69,66768.0
TUR,2010,male,70-74,51859.7
TUR,2010,male,75+,55724.0
TUR,2010,total,0-4,17512.0
TUR,2010,total,5-9,36812.2
TUR,2010,total,10-14,56514.0
TUR,2010,total, 15-19,93892.4
TUR,2010,total,20-24,179100.1
TUR,2010,total,25-29,243945.6
TUR,2010,total,30-34,272585.3
TUR,2010,total,35-39,291537.7
TUR,2010,total,40-44,287199.2
TUR,2010,total,45-49,276853.4
TUR,2010,total,50-54,237171.4
TUR,2010,total,55-59,204243.0
TUR,2010,total,60-64,167993.3
TUR,2010,total,65-69,122885.5
TUR,2010,total,70-74,95595.3
TUR,2010,total,75+,125089.4
TUR,2015,female,0-4,13085.0
TUR,2015,female,5-9,24537.8
TUR,2015,female,10-14,27664.3
TUR,2015,female, 15-19,37926.3
TUR,2015,female,20-24,86974.4
TUR,2015,female,25-29,142754.8
TUR,2015,female,30-34,156007.8
TUR,2015,female,35-39,153965.1
TUR,2015,female,40-44,149206.3
TUR,2015,female,45-49,137117.5
TUR,2015,female,50-54,131964.2
TUR,2015,female,55-59,116113.0
TUR,2015,female,60-64,91909.1
TUR,2015,female,65-69,73922.3
TUR,2015,female,70-74,52866.0
TUR,2015,female,75+,90110.1
TUR,2015,male,0-4,17862.4
TUR,2015,male,5-9,30347.9
TUR,2015,male,10-14,32584.6
TUR,2015,male, 15-19,45898.3
TUR,2015,male,20-24,94597.0
TUR,2015,male,25-29,142574.0
TUR,2015,male,30-34,158717.7
TUR,2015,male,35-39,160801.4
TUR,2015,male,40-44,165796.3
TUR,2015,male,45-49,160699.5
TUR,2015,male,50-54,144576.9
TUR,2015,male,55-59,115251.3
TUR,2015,male,60-64,101695.8
TUR,2015,male,65-69,82374.6
TUR,2015,male,70-74,59506.4
TUR,2015,male,75+,74125.8
TUR,2015,total,0-4,30488.7
TUR,2015,total,5-9,54545.7
TUR,2015,total,10-14,59993.4
TUR,2015,total, 15-19,83474.7
TUR,2015,total,20-24,181485.9
TUR,2015,total,25-29,285934.4
TUR,2015,total,30-34,315288.1
TUR,2015,total,35-39,315074.1
TUR,2015,total,40-44,314777.4
TUR,2015,total,45-49,297082.3
TUR,2015,total,50-54,276340.5
TUR,2015,total,55-59,231856.0
TUR,2015,total,60-64,193479.2
TUR,2015,total,65-69,156112.4
TUR,2015,total,70-74,112181.0
TUR,2015,total,75+,165420.3
TUR,2020,female,0-4,17871.4
TUR,2020,female,5-9,38501.5
TUR,2020,female,10-14,40243.5
TUR,2020,female, 15-19,41419.9
TUR,2020,female,20-24,72988.3
TUR,2020,female,25-29,118377.0
TUR,2020,female,30-34,152843.7
TUR,2020,female,35-39,155952.6
TUR,2020,female,40-44,152797.2
TUR,2020,female,45-49,144431.5
TUR,2020,female,50-54,127015.3
TUR,2020,female,55-59,114016.2
TUR,2020,female,60-64,101213.6
TUR,2020,female,65-69,84681.8
TUR,2020,female,70-74,67807.5
TUR,2020,female,75+,215221.1
TUR,2020,male,0-4,22101.1
TUR,2020,male,5-9,48940.5
TUR,2020,male,10-14,49349.2
TUR,2020,male, 15-19,53275.9
TUR,2020,male,20-24,98098.3
TUR,2020,male,25-29,143105.7
TUR,2020,male,30-34,175517.4
TUR,2020,male,35-39,169270.7
TUR,2020,male,40-44,157155.8
TUR,2020,male,45-49,154477.5
TUR,2020,male,50-54,144451.5
TUR,2020,male,55-59,130510.3
TUR,2020,male,60-64,106791.4
TUR,2020,male,65-69,79691.1
TUR,2020,male,70-74,66616.9
TUR,2020,male,75+,166672.6
TUR,2020,total,0-4,39552.4
TUR,2020,total,5-9,86958.5
TUR,2020,total,10-14,89253.5
TUR,2020,total, 15-19,94244.0
TUR,2020,total,20-24,170512.2
TUR,2020,total,25-29,261084.3
TUR,2020,total,30-34,328140.8
TUR,2020,total,35-39,325265.9
TUR,2020,total,40-44,310179.6
TUR,2020,total,45-49,299006.6
TUR,2020,total,50-54,271196.4
TUR,2020,total,55-59,244366.6
TUR,2020,total,60-64,208286.0
TUR,2020,total,65-69,164780.1
TUR,2020,total,70-74,134642.1
TUR,2020,total,75+,383938.9
TUV,1990,female,0-4,97.3
TUV,1990,female,5-9,106.2
TUV,1990,female,10-14,113.1
TUV,1990,female, 15-19,114.1
TUV,1990,female,20-24,105.1
TUV,1990,female,25-29,116.2
TUV,1990,female,30-34,119.7
TUV,1990,female,35-39,99.9
TUV,1990,female,40-44,83.7
TUV,1990,female,45-49,54.8
TUV,1990,female,50-54,38.8
TUV,1990,female,55-59,31.4
TUV,1990,female,60-64,24.1
TUV,1990,female,65-69,17.0
TUV,1990,female,70-74,10.4
TUV,1990,female,75+,15.3
TUV,1990,male,0-4,96.8
TUV,1990,male,5-9,110.1
TUV,1990,male,10-14,119.8
TUV,1990,male, 15-19,109.7
TUV,1990,male,20-24,105.9
TUV,1990,male,25-29,116.8
TUV,1990,male,30-34,115.5
TUV,1990,male,35-39,107.7
TUV,1990,male,40-44,90.8
TUV,1990,male,45-49,63.8
TUV,1990,male,50-54,52.0
TUV,1990,male,55-59,41.4
TUV,1990,male,60-64,27.7
TUV,1990,male,65-69,19.2
TUV,1990,male,70-74,12.6
TUV,1990,male,75+,13.3
TUV,1990,total,0-4,194.7
TUV,1990,total,5-9,216.6
TUV,1990,total,10-14,232.6
TUV,1990,total, 15-19,222.9
TUV,1990,total,20-24,210.9
TUV,1990,total,25-29,233.3
TUV,1990,total,30-34,235.1
TUV,1990,total,35-39,207.6
TUV,1990,total,40-44,174.3
TUV,1990,total,45-49,118.6
TUV,1990,total,50-54,90.9
TUV,1990,total,55-59,72.7
TUV,1990,total,60-64,51.8
TUV,1990,total,65-69,36.3
TUV,1990,total,70-74,22.9
TUV,1990,total,75+,28.7
TUV,1995,female,0-4,112.0
TUV,1995,female,5-9,120.7
TUV,1995,female,10-14,129.6
TUV,1995,female, 15-19,130.5
TUV,1995,female,20-24,121.7
TUV,1995,female,25-29,131.9
TUV,1995,female,30-34,144.0
TUV,1995,female,35-39,119.9
TUV,1995,female,40-44,101.0
TUV,1995,female,45-49,69.6
TUV,1995,female,50-54,49.7
TUV,1995,female,55-59,39.7
TUV,1995,female,60-64,30.4
TUV,1995,female,65-69,22.2
TUV,1995,female,70-74,13.9
TUV,1995,female,75+,21.2
TUV,1995,male,0-4,106.8
TUV,1995,male,5-9,117.9
TUV,1995,male,10-14,130.6
TUV,1995,male, 15-19,122.9
TUV,1995,male,20-24,119.6
TUV,1995,male,25-29,128.8
TUV,1995,male,30-34,129.8
TUV,1995,male,35-39,124.9
TUV,1995,male,40-44,107.8
TUV,1995,male,45-49,78.5
TUV,1995,male,50-54,64.1
TUV,1995,male,55-59,52.0
TUV,1995,male,60-64,36.0
TUV,1995,male,65-69,24.7
TUV,1995,male,70-74,15.6
TUV,1995,male,75+,20.3
TUV,1995,total,0-4,219.8
TUV,1995,total,5-9,239.5
TUV,1995,total,10-14,260.5
TUV,1995,total, 15-19,251.2
TUV,1995,total,20-24,240.5
TUV,1995,total,25-29,260.8
TUV,1995,total,30-34,273.8
TUV,1995,total,35-39,245.0
TUV,1995,total,40-44,208.6
TUV,1995,total,45-49,148.0
TUV,1995,total,50-54,114.1
TUV,1995,total,55-59,91.9
TUV,1995,total,60-64,66.3
TUV,1995,total,65-69,47.1
TUV,1995,total,70-74,29.2
TUV,1995,total,75+,41.7
TUV,2000,female,0-4,102.7
TUV,2000,female,5-9,110.8
TUV,2000,female,10-14,118.8
TUV,2000,female, 15-19,120.7
TUV,2000,female,20-24,112.5
TUV,2000,female,25-29,118.5
TUV,2000,female,30-34,127.3
TUV,2000,female,35-39,112.8
TUV,2000,female,40-44,96.2
TUV,2000,female,45-49,67.0
TUV,2000,female,50-54,48.7
TUV,2000,female,55-59,39.4
TUV,2000,female,60-64,29.8
TUV,2000,female,65-69,21.0
TUV,2000,female,70-74,12.7
TUV,2000,female,75+,17.9
TUV,2000,male,0-4,105.8
TUV,2000,male,5-9,115.9
TUV,2000,male,10-14,128.2
TUV,2000,male, 15-19,119.4
TUV,2000,male,20-24,114.3
TUV,2000,male,25-29,117.9
TUV,2000,male,30-34,121.5
TUV,2000,male,35-39,121.6
TUV,2000,male,40-44,108.1
TUV,2000,male,45-49,81.0
TUV,2000,male,50-54,67.3
TUV,2000,male,55-59,54.1
TUV,2000,male,60-64,38.8
TUV,2000,male,65-69,25.3
TUV,2000,male,70-74,16.2
TUV,2000,male,75+,18.7
TUV,2000,total,0-4,210.6
TUV,2000,total,5-9,226.7
TUV,2000,total,10-14,246.8
TUV,2000,total, 15-19,237.8
TUV,2000,total,20-24,226.3
TUV,2000,total,25-29,237.1
TUV,2000,total,30-34,248.3
TUV,2000,total,35-39,234.7
TUV,2000,total,40-44,203.5
TUV,2000,total,45-49,147.6
TUV,2000,total,50-54,116.3
TUV,2000,total,55-59,93.6
TUV,2000,total,60-64,68.3
TUV,2000,total,65-69,47.1
TUV,2000,total,70-74,29.0
TUV,2000,total,75+,37.3
TUV,2005,female,0-4,114.5
TUV,2005,female,5-9,123.9
TUV,2005,female,10-14,127.0
TUV,2005,female, 15-19,132.0
TUV,2005,female,20-24,121.0
TUV,2005,female,25-29,127.9
TUV,2005,female,30-34,138.0
TUV,2005,female,35-39,124.6
TUV,2005,female,40-44,112.8
TUV,2005,female,45-49,82.8
TUV,2005,female,50-54,60.6
TUV,2005,female,55-59,49.8
TUV,2005,female,60-64,37.9
TUV,2005,female,65-69,27.9
TUV,2005,female,70-74,17.8
TUV,2005,female,75+,36.3
TUV,2005,male,0-4,111.7
TUV,2005,male,5-9,129.8
TUV,2005,male,10-14,136.3
TUV,2005,male, 15-19,128.3
TUV,2005,male,20-24,119.9
TUV,2005,male,25-29,121.9
TUV,2005,male,30-34,125.1
TUV,2005,male,35-39,127.5
TUV,2005,male,40-44,118.3
TUV,2005,male,45-49,93.7
TUV,2005,male,50-54,78.1
TUV,2005,male,55-59,64.8
TUV,2005,male,60-64,46.6
TUV,2005,male,65-69,34.0
TUV,2005,male,70-74,24.3
TUV,2005,male,75+,21.7
TUV,2005,total,0-4,227.8
TUV,2005,total,5-9,254.6
TUV,2005,total,10-14,263.7
TUV,2005,total, 15-19,258.8
TUV,2005,total,20-24,240.5
TUV,2005,total,25-29,249.7
TUV,2005,total,30-34,264.3
TUV,2005,total,35-39,251.3
TUV,2005,total,40-44,229.7
TUV,2005,total,45-49,176.2
TUV,2005,total,50-54,139.4
TUV,2005,total,55-59,115.0
TUV,2005,total,60-64,84.6
TUV,2005,total,65-69,62.4
TUV,2005,total,70-74,42.3
TUV,2005,total,75+,56.6
TUV,2010,female,0-4,121.0
TUV,2010,female,5-9,135.0
TUV,2010,female,10-14,147.8
TUV,2010,female, 15-19,158.5
TUV,2010,female,20-24,140.3
TUV,2010,female,25-29,142.3
TUV,2010,female,30-34,139.7
TUV,2010,female,35-39,125.3
TUV,2010,female,40-44,112.4
TUV,2010,female,45-49,79.5
TUV,2010,female,50-54,60.1
TUV,2010,female,55-59,52.2
TUV,2010,female,60-64,38.9
TUV,2010,female,65-69,28.3
TUV,2010,female,70-74,17.8
TUV,2010,female,75+,36.8
TUV,2010,male,0-4,116.5
TUV,2010,male,5-9,140.2
TUV,2010,male,10-14,159.0
TUV,2010,male, 15-19,142.0
TUV,2010,male,20-24,135.1
TUV,2010,male,25-29,130.2
TUV,2010,male,30-34,119.2
TUV,2010,male,35-39,117.6
TUV,2010,male,40-44,100.6
TUV,2010,male,45-49,76.4
TUV,2010,male,50-54,69.1
TUV,2010,male,55-59,59.6
TUV,2010,male,60-64,37.9
TUV,2010,male,65-69,26.4
TUV,2010,male,70-74,18.0
TUV,2010,male,75+,27.3
TUV,2010,total,0-4,238.6
TUV,2010,total,5-9,277.3
TUV,2010,total,10-14,308.8
TUV,2010,total, 15-19,300.8
TUV,2010,total,20-24,275.6
TUV,2010,total,25-29,271.4
TUV,2010,total,30-34,257.3
TUV,2010,total,35-39,241.5
TUV,2010,total,40-44,212.0
TUV,2010,total,45-49,155.3
TUV,2010,total,50-54,129.3
TUV,2010,total,55-59,112.1
TUV,2010,total,60-64,76.5
TUV,2010,total,65-69,54.7
TUV,2010,total,70-74,35.7
TUV,2010,total,75+,64.1
TUV,2015,female,0-4,100.8
TUV,2015,female,5-9,115.4
TUV,2015,female,10-14,129.2
TUV,2015,female, 15-19,151.6
TUV,2015,female,20-24,166.6
TUV,2015,female,25-29,166.8
TUV,2015,female,30-34,164.0
TUV,2015,female,35-39,133.4
TUV,2015,female,40-44,122.0
TUV,2015,female,45-49,104.3
TUV,2015,female,50-54,67.6
TUV,2015,female,55-59,54.5
TUV,2015,female,60-64,48.3
TUV,2015,female,65-69,33.0
TUV,2015,female,70-74,20.4
TUV,2015,female,75+,32.3
TUV,2015,male,0-4,101.2
TUV,2015,male,5-9,124.1
TUV,2015,male,10-14,143.3
TUV,2015,male, 15-19,140.8
TUV,2015,male,20-24,164.4
TUV,2015,male,25-29,159.5
TUV,2015,male,30-34,138.1
TUV,2015,male,35-39,129.0
TUV,2015,male,40-44,116.1
TUV,2015,male,45-49,103.8
TUV,2015,male,50-54,78.8
TUV,2015,male,55-59,63.8
TUV,2015,male,60-64,49.7
TUV,2015,male,65-69,32.3
TUV,2015,male,70-74,22.8
TUV,2015,male,75+,25.2
TUV,2015,total,0-4,202.3
TUV,2015,total,5-9,240.7
TUV,2015,total,10-14,274.8
TUV,2015,total, 15-19,293.8
TUV,2015,total,20-24,332.7
TUV,2015,total,25-29,325.8
TUV,2015,total,30-34,300.2
TUV,2015,total,35-39,260.6
TUV,2015,total,40-44,236.4
TUV,2015,total,45-49,207.4
TUV,2015,total,50-54,146.3
TUV,2015,total,55-59,118.3
TUV,2015,total,60-64,97.9
TUV,2015,total,65-69,65.5
TUV,2015,total,70-74,42.8
TUV,2015,total,75+,57.5
TUV,2020,female,0-4,124.4
TUV,2020,female,5-9,113.9
TUV,2020,female,10-14,124.0
TUV,2020,female, 15-19,144.1
TUV,2020,female,20-24,180.0
TUV,2020,female,25-29,220.2
TUV,2020,female,30-34,206.0
TUV,2020,female,35-39,161.1
TUV,2020,female,40-44,139.9
TUV,2020,female,45-49,121.0
TUV,2020,female,50-54,93.0
TUV,2020,female,55-59,66.7
TUV,2020,female,60-64,54.5
TUV,2020,female,65-69,44.5
TUV,2020,female,70-74,25.9
TUV,2020,female,75+,34.9
TUV,2020,male,0-4,122.2
TUV,2020,male,5-9,123.4
TUV,2020,male,10-14,137.1
TUV,2020,male, 15-19,133.8
TUV,2020,male,20-24,175.7
TUV,2020,male,25-29,207.7
TUV,2020,male,30-34,174.3
TUV,2020,male,35-39,154.7
TUV,2020,male,40-44,129.9
TUV,2020,male,45-49,121.0
TUV,2020,male,50-54,110.8
TUV,2020,male,55-59,75.7
TUV,2020,male,60-64,54.7
TUV,2020,male,65-69,42.2
TUV,2020,male,70-74,25.8
TUV,2020,male,75+,27.1
TUV,2020,total,0-4,248.1
TUV,2020,total,5-9,238.5
TUV,2020,total,10-14,263.1
TUV,2020,total, 15-19,279.1
TUV,2020,total,20-24,356.8
TUV,2020,total,25-29,427.3
TUV,2020,total,30-34,378.0
TUV,2020,total,35-39,313.8
TUV,2020,total,40-44,267.8
TUV,2020,total,45-49,240.9
TUV,2020,total,50-54,204.4
TUV,2020,total,55-59,142.3
TUV,2020,total,60-64,108.9
TUV,2020,total,65-69,86.9
TUV,2020,total,70-74,51.9
TUV,2020,total,75+,62.0
TZA,1990,female,0-4,6167.5
TZA,1990,female,5-9,7589.3
TZA,1990,female,10-14,8815.1
TZA,1990,female, 15-19,12459.9
TZA,1990,female,20-24,10587.9
TZA,1990,female,25-29,10789.2
TZA,1990,female,30-34,8759.5
TZA,1990,female,35-39,6842.3
TZA,1990,female,40-44,5185.4
TZA,1990,female,45-49,4348.5
TZA,1990,female,50-54,3697.7
TZA,1990,female,55-59,2840.1
TZA,1990,female,60-64,2558.6
TZA,1990,female,65-69,1945.1
TZA,1990,female,70-74,1483.7
TZA,1990,female,75+,1801.4
TZA,1990,male,0-4,6733.9
TZA,1990,male,5-9,8277.0
TZA,1990,male,10-14,9312.0
TZA,1990,male, 15-19,13125.4
TZA,1990,male,20-24,10931.2
TZA,1990,male,25-29,11093.2
TZA,1990,male,30-34,9707.0
TZA,1990,male,35-39,8222.9
TZA,1990,male,40-44,6553.3
TZA,1990,male,45-49,5554.4
TZA,1990,male,50-54,4714.1
TZA,1990,male,55-59,3615.2
TZA,1990,male,60-64,3041.8
TZA,1990,male,65-69,2298.5
TZA,1990,male,70-74,1772.2
TZA,1990,male,75+,2219.8
TZA,1990,total,0-4,12903.4
TZA,1990,total,5-9,15857.6
TZA,1990,total,10-14,18113.0
TZA,1990,total, 15-19,25592.4
TZA,1990,total,20-24,21557.3
TZA,1990,total,25-29,21915.0
TZA,1990,total,30-34,18502.0
TZA,1990,total,35-39,15091.3
TZA,1990,total,40-44,11745.4
TZA,1990,total,45-49,9891.3
TZA,1990,total,50-54,8389.8
TZA,1990,total,55-59,6433.1
TZA,1990,total,60-64,5591.3
TZA,1990,total,65-69,4230.1
TZA,1990,total,70-74,3245.4
TZA,1990,total,75+,3984.4
TZA,1995,female,0-4,8301.8
TZA,1995,female,5-9,10323.5
TZA,1995,female,10-14,9021.6
TZA,1995,female, 15-19,9293.1
TZA,1995,female,20-24,12887.3
TZA,1995,female,25-29,12281.4
TZA,1995,female,30-34,10986.1
TZA,1995,female,35-39,8541.1
TZA,1995,female,40-44,6978.4
TZA,1995,female,45-49,5146.1
TZA,1995,female,50-54,4233.1
TZA,1995,female,55-59,3341.6
TZA,1995,female,60-64,2765.0
TZA,1995,female,65-69,2105.0
TZA,1995,female,70-74,1738.0
TZA,1995,female,75+,1765.9
TZA,1995,male,0-4,9356.4
TZA,1995,male,5-9,11920.9
TZA,1995,male,10-14,10465.0
TZA,1995,male, 15-19,10411.8
TZA,1995,male,20-24,13001.2
TZA,1995,male,25-29,12517.7
TZA,1995,male,30-34,11745.6
TZA,1995,male,35-39,9562.9
TZA,1995,male,40-44,7951.4
TZA,1995,male,45-49,5863.9
TZA,1995,male,50-54,4866.1
TZA,1995,male,55-59,3725.5
TZA,1995,male,60-64,2779.0
TZA,1995,male,65-69,2039.5
TZA,1995,male,70-74,1621.5
TZA,1995,male,75+,1613.5
TZA,1995,total,0-4,17654.1
TZA,1995,total,5-9,22225.6
TZA,1995,total,10-14,19459.2
TZA,1995,total, 15-19,19695.6
TZA,1995,total,20-24,25957.5
TZA,1995,total,25-29,24882.9
TZA,1995,total,30-34,22798.0
TZA,1995,total,35-39,18140.4
TZA,1995,total,40-44,14930.8
TZA,1995,total,45-49,10983.9
TZA,1995,total,50-54,9053.8
TZA,1995,total,55-59,7029.4
TZA,1995,total,60-64,5525.0
TZA,1995,total,65-69,4124.1
TZA,1995,total,70-74,3337.4
TZA,1995,total,75+,3353.4
TZA,2000,female,0-4,7630.8
TZA,2000,female,5-9,8913.9
TZA,2000,female,10-14,7855.5
TZA,2000,female, 15-19,8795.7
TZA,2000,female,20-24,11997.6
TZA,2000,female,25-29,13184.4
TZA,2000,female,30-34,11147.5
TZA,2000,female,35-39,9099.4
TZA,2000,female,40-44,6967.7
TZA,2000,female,45-49,5500.4
TZA,2000,female,50-54,4051.7
TZA,2000,female,55-59,3542.4
TZA,2000,female,60-64,2611.5
TZA,2000,female,65-69,2011.2
TZA,2000,female,70-74,1835.6
TZA,2000,female,75+,1661.6
TZA,2000,male,0-4,7619.2
TZA,2000,male,5-9,9036.5
TZA,2000,male,10-14,7988.2
TZA,2000,male, 15-19,8762.4
TZA,2000,male,20-24,11406.3
TZA,2000,male,25-29,13267.8
TZA,2000,male,30-34,11817.7
TZA,2000,male,35-39,9988.9
TZA,2000,male,40-44,7774.7
TZA,2000,male,45-49,6029.9
TZA,2000,male,50-54,4323.5
TZA,2000,male,55-59,3538.8
TZA,2000,male,60-64,2434.7
TZA,2000,male,65-69,1822.6
TZA,2000,male,70-74,1547.3
TZA,2000,male,75+,1294.4
TZA,2000,total,0-4,15252.7
TZA,2000,total,5-9,17947.0
TZA,2000,total,10-14,15834.1
TZA,2000,total, 15-19,17546.9
TZA,2000,total,20-24,23415.4
TZA,2000,total,25-29,26470.0
TZA,2000,total,30-34,22984.1
TZA,2000,total,35-39,19100.1
TZA,2000,total,40-44,14744.4
TZA,2000,total,45-49,11525.8
TZA,2000,total,50-54,8367.0
TZA,2000,total,55-59,7073.8
TZA,2000,total,60-64,5040.3
TZA,2000,total,65-69,3828.5
TZA,2000,total,70-74,3377.4
TZA,2000,total,75+,2952.4
TZA,2005,female,0-4,9125.2
TZA,2005,female,5-9,9693.3
TZA,2005,female,10-14,8875.0
TZA,2005,female, 15-19,9514.9
TZA,2005,female,20-24,12785.0
TZA,2005,female,25-29,13320.7
TZA,2005,female,30-34,12447.3
TZA,2005,female,35-39,10009.6
TZA,2005,female,40-44,7908.4
TZA,2005,female,45-49,6171.3
TZA,2005,female,50-54,4684.2
TZA,2005,female,55-59,3675.3
TZA,2005,female,60-64,2682.3
TZA,2005,female,65-69,1996.6
TZA,2005,female,70-74,1707.0
TZA,2005,female,75+,1677.8
TZA,2005,male,0-4,9047.1
TZA,2005,male,5-9,9880.4
TZA,2005,male,10-14,8821.5
TZA,2005,male, 15-19,9437.6
TZA,2005,male,20-24,12187.3
TZA,2005,male,25-29,13600.4
TZA,2005,male,30-34,13189.2
TZA,2005,male,35-39,11076.3
TZA,2005,male,40-44,8896.5
TZA,2005,male,45-49,6752.5
TZA,2005,male,50-54,5016.7
TZA,2005,male,55-59,3780.9
TZA,2005,male,60-64,2566.5
TZA,2005,male,65-69,1760.7
TZA,2005,male,70-74,1372.9
TZA,2005,male,75+,1257.7
TZA,2005,total,0-4,18149.0
TZA,2005,total,5-9,19554.8
TZA,2005,total,10-14,17673.2
TZA,2005,total, 15-19,18943.0
TZA,2005,total,20-24,24996.4
TZA,2005,total,25-29,26955.8
TZA,2005,total,30-34,25666.9
TZA,2005,total,35-39,21101.0
TZA,2005,total,40-44,16805.4
TZA,2005,total,45-49,12918.2
TZA,2005,total,50-54,9693.1
TZA,2005,total,55-59,7449.3
TZA,2005,total,60-64,5245.4
TZA,2005,total,65-69,3756.0
TZA,2005,total,70-74,3077.6
TZA,2005,total,75+,2932.8
TZA,2010,female,0-4,11523.8
TZA,2010,female,5-9,11148.2
TZA,2010,female,10-14,9126.4
TZA,2010,female, 15-19,10656.4
TZA,2010,female,20-24,13764.7
TZA,2010,female,25-29,14219.9
TZA,2010,female,30-34,13280.8
TZA,2010,female,35-39,11481.3
TZA,2010,female,40-44,9265.9
TZA,2010,female,45-49,7577.5
TZA,2010,female,50-54,5747.3
TZA,2010,female,55-59,4346.7
